date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method,tmax_f,precipitation_in,prior_day_tmax_f,prior_day_precipitation_in,raw_qr_width,aci_width,aci_one_sided_correction,lower_qr_spread,upper_qr_spread,spread_asymmetry,covered,lower_miss,upper_miss,temperature_group,prior_day_wet,predicted_demand_group,uncertainty_group,season
2023-02-09,14.42,13.308599566850187,14.055830833167374,14.75514905597204,1.0,13.09662656926469,14.96712205355754,0.2360000000000001,Two-sided ACI,36,0.0,51.0,0.0,1.4465494891218533,1.8704954842928512,0.21197299758549892,0.7472312663171863,0.699318222804667,-0.04791304351251924,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-10,14.18,13.977747615519188,14.363992104685256,14.999449054026917,1.0,13.772210024624584,15.20498664492152,0.2400000000000001,Two-sided ACI,45,0.0,36.0,0.0,1.021701438507728,1.432776620296936,0.205537590894604,0.38624448916606724,0.6354569493416609,0.24921246017559362,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-11,13.98,14.046465060241225,14.18820779161678,14.499643170688415,1.0,13.896485784560191,14.649622446369444,0.2440000000000001,Two-sided ACI,59,0.0,45.0,0.0,0.45317811044719036,0.7531366618092523,0.14997927568103098,0.1417427313755546,0.31143537907163577,0.16969264769608117,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-12,13.96,13.865876237257488,14.27333418001292,14.896346264344404,1.0,13.732093782886128,15.030128718715764,0.2480000000000001,Two-sided ACI,50,0.0,59.0,0.0,1.0304700270869152,1.2980349358296355,0.13378245437136016,0.4074579427554319,0.6230120843314833,0.21555414157605135,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-13,14.03,13.989089609103294,14.536339212699724,15.450426981216085,1.0,13.875445788889284,15.564070801430091,0.2520000000000001,Two-sided ACI,56,0.0,50.0,0.0,1.4613373721127907,1.6886250125408075,0.11364382021400843,0.5472496035964305,0.9140877685163602,0.3668381649199297,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-14,13.83,13.849735952294452,13.982353123413144,14.479295932273912,1.0,13.736092132080442,14.592939752487922,0.2560000000000001,Two-sided ACI,51,0.0,56.0,0.0,0.6295599799794598,0.8568476204074802,0.1136438202140102,0.1326171711186923,0.49694280886076747,0.36432563774207516,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-15,13.83,13.507456828763802,13.991753824037549,14.771979210441676,1.0,13.397603689113394,14.881832350092084,0.2600000000000002,Two-sided ACI,30,0.08,51.0,0.0,1.2645223816778746,1.4842286609786903,0.10985313965040788,0.4842969952737466,0.780225386404128,0.2959283911303814,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-16,14.23,13.349691954174688,13.823414983439594,13.795556190954612,1.0,13.261982629014444,13.883265516114855,0.2640000000000002,Two-sided ACI,33,0.0,30.0,0.08,0.44586423677992393,0.6212828871004117,0.08770932516024388,0.4737230292649066,-0.027858792484982686,-0.5015818217498893,False,False,True,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Winter
2023-02-17,14.14,14.285224636091325,14.212178158845996,15.00803500042744,1.0,14.151442181719966,15.1418174547988,0.2480000000000001,Two-sided ACI,53,0.0,33.0,0.0,0.7228103643361159,0.9903752730788327,0.13378245437135838,-0.0730464772453292,0.7958568415814451,0.8689033188267743,False,True,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-18,13.94,13.559824421221045,13.904126820210603,14.642089314408164,1.0,13.35428683032644,14.84762690530277,0.2320000000000001,Two-sided ACI,46,0.0,53.0,0.0,1.0822648931871193,1.493340074976329,0.20553759089460488,0.3443023989895586,0.7379624941975607,0.39366009520800205,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-19,13.81,12.979603198639303,14.159301730872368,14.174054755652069,1.0,12.829623922958271,14.3240340313331,0.2360000000000001,Two-sided ACI,50,0.0,46.0,0.0,1.1944515570127656,1.4944101083748293,0.14997927568103187,1.1796985322330649,0.014753024779700752,-1.1649455074533641,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-20,13.77,12.703644970908456,14.065098434051936,15.868822193158753,1.0,12.553665695227426,16.018801468839783,0.2400000000000001,Two-sided ACI,55,0.0,50.0,0.0,3.1651772222502963,3.4651357736123565,0.1499792756810301,1.36145346314348,1.8037237591068163,0.4422702959633362,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-21,14.11,12.644666724120938,13.76292843463963,13.885550271382588,1.0,12.51088426974958,14.019332725753946,0.2440000000000001,Two-sided ACI,58,0.0,55.0,0.0,1.2408835472616495,1.5084484560043663,0.13378245437135838,1.1182617105186914,0.12262183674295812,-0.9956398737757333,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2023-02-22,13.97,13.893431562405304,14.088006431502665,14.937402445537163,1.0,13.723043816422685,15.107790191519785,0.2280000000000001,Two-sided ACI,45,0.33,58.0,0.0,1.043970883131859,1.3847463750970999,0.1703877459826204,0.19457486909736055,0.8493960140344985,0.6548211449371379,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-23,13.98,13.410353360360851,13.900180936883077,14.229602743443522,1.0,13.26037408467982,14.379582019124552,0.2320000000000001,Two-sided ACI,8,0.0,45.0,0.33,0.8192493830826706,1.1192079344447325,0.14997927568103098,0.4898275765222255,0.32942180656044506,-0.16040576996178046,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2023-02-24,14.31,14.058355479637717,14.523696552265733,15.0640710260375,1.0,13.91313084354639,15.209295662128824,0.2360000000000001,Two-sided ACI,43,0.0,8.0,0.0,1.0057155463997827,1.296164818582433,0.1452246360913252,0.46534107262801605,0.5403744737717666,0.07503340114375057,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-25,13.6,13.440036811267673,14.008675578940654,14.731764019599158,1.0,13.294812175176348,14.876988655690482,0.2400000000000001,Two-sided ACI,54,0.0,43.0,0.0,1.2917272083314852,1.5821764805141338,0.1452246360913243,0.5686387676729812,0.7230884406585041,0.15444967298552292,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-26,13.61,13.207858825637633,13.912235797548266,14.513109377854583,1.0,13.091442233858238,14.629525969633978,0.2440000000000001,Two-sided ACI,54,0.0,54.0,0.0,1.3052505522169504,1.5380837357757393,0.11641659177939445,0.7043769719106336,0.6008735803063168,-0.10350339160431687,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-27,14.3,13.608727084507615,14.019375869558676,15.034098538402162,1.0,13.495083264293603,15.147742358616172,0.2480000000000001,Two-sided ACI,55,0.0,54.0,0.0,1.425371453894547,1.6526590943225692,0.1136438202140111,0.4106487850510607,1.0147226688434863,0.6040738837924255,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-02-28,14.3,13.767474821454304,13.94934719036582,14.310284904381245,1.0,13.657621681803896,14.420138044031653,0.2520000000000001,Two-sided ACI,48,0.0,55.0,0.0,0.5428100829269411,0.7625163622277569,0.10985313965040788,0.1818723689115167,0.3609377140154244,0.1790653451039077,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2023-03-01,14.2,13.28361764787659,14.05743670703741,15.279600007736487,1.0,13.17376450822618,15.389453147386895,0.2560000000000001,Two-sided ACI,34,0.08,48.0,0.0,1.995982359859898,2.2156886391607156,0.10985313965040877,0.7738190591608216,1.2221633006990764,0.4483442415382548,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-02,14.03,12.349251361909172,13.900603516251454,14.561587952264231,1.0,12.261542036748928,14.649297277424475,0.2600000000000002,Two-sided ACI,46,0.0,34.0,0.08,2.2123365903550596,2.3877552406755473,0.08770932516024388,1.5513521543422826,0.660984436012777,-0.8903677183295056,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Spring
2023-03-03,14.04,13.220714937200864,14.08154631028313,15.496396957261997,1.0,13.14941147153729,15.56770042292557,0.2640000000000002,Two-sided ACI,49,0.0,46.0,0.0,2.275682020061133,2.4182889513882806,0.07130346566357382,0.8608313730822665,1.4148506469788664,0.5540192738965999,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-04,13.38,12.394053172348109,13.585190223869636,14.477132536977331,1.0,12.322749706684531,14.548436002640909,0.2680000000000002,Two-sided ACI,38,0.0,49.0,0.0,2.0830793646292225,2.2256862959563772,0.07130346566357737,1.1911370515215278,0.8919423131076947,-0.29919473841383315,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-05,13.39,12.703701649798216,13.634952957360944,14.171324810154225,1.0,12.655038031890138,14.2199884280623,0.2720000000000002,Two-sided ACI,54,0.0,38.0,0.0,1.467623160356009,1.5649503961721614,0.04866361790807616,0.9312513075627287,0.5363718527932804,-0.3948794547694483,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-06,14.23,13.0429599946291,13.83764985527737,15.34650539786877,1.0,13.016289725694008,15.373175666803863,0.2760000000000002,Two-sided ACI,42,0.0,54.0,0.0,2.303545403239669,2.356885941109855,0.026670268935093056,0.7946898606482691,1.5088555425913999,0.7141656819431308,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-07,14.13,12.983432009820245,13.87975364010794,14.383465017997503,1.0,12.956853880408072,14.410043147409676,0.2800000000000002,Two-sided ACI,35,0.02,42.0,0.0,1.4000330081772585,1.4531892670016031,0.026578129412172302,0.8963216302876962,0.5037113778895623,-0.39261025239813385,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-08,14.14,13.087376008276289,13.96681837156636,14.8347409089901,1.0,13.060797878864117,14.861319038402272,0.2840000000000002,Two-sided ACI,36,0.0,35.0,0.02,1.7473649007138103,1.800521159538155,0.026578129412172302,0.879442363290071,0.8679225374237394,-0.011519825866331601,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Spring
2023-03-09,14.43,13.119550024986156,14.032045229661671,14.767367124202051,1.0,13.099814072691704,14.787103076496503,0.2880000000000002,Two-sided ACI,54,0.0,36.0,0.0,1.6478170992158958,1.6872890038047998,0.01973595229445202,0.9124952046755155,0.7353218945403803,-0.17717331013513515,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-10,13.79,13.695190636259497,14.370841167743848,15.40403981689158,1.0,13.70547554064074,15.393754912510335,0.2920000000000002,Two-sided ACI,50,0.0,54.0,0.0,1.7088491806320825,1.688279371869596,-0.010284904381243187,0.6756505314843508,1.0331986491477316,0.3575481176633808,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-11,14.43,12.6446251591664,13.816705016695412,14.361685544321697,1.0,12.654910063547645,14.35140063994045,0.2960000000000002,Two-sided ACI,59,0.0,50.0,0.0,1.7170603851552961,1.6964905763928062,-0.010284904381244964,1.1720798575290114,0.5449805276262847,-0.6270993299027268,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-12,11.46,13.168756454963257,13.97445624777154,14.69549146632166,1.0,13.142178325551082,14.722069595733831,0.2800000000000002,Two-sided ACI,46,0.0,59.0,0.0,1.5267350113584026,1.579891270182749,0.02657812941217319,0.8056997928082836,0.721035218550119,-0.08466457425816465,False,True,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-13,13.31,12.168321726971351,13.51406967008542,14.953966495723982,1.0,12.100007271293048,15.022280951402289,0.2640000000000002,Two-sided ACI,51,0.0,46.0,0.0,2.785644768752631,2.9222736801092406,0.06831445567830485,1.345747943114068,1.439896825638563,0.09414888252449494,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-14,13.06,11.941535994414217,12.759475360054305,14.144554609099853,1.0,11.873221538735912,14.212869064778156,0.2680000000000002,Two-sided ACI,64,0.0,51.0,0.0,2.203018614685636,2.339647526042244,0.06831445567830396,0.817939365640088,1.385079249045548,0.56713988340546,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-15,13.3,12.295892448306022,13.608023981247836,14.698911498634722,1.0,12.247228830397944,14.7475751165428,0.2720000000000002,Two-sided ACI,72,0.0,64.0,0.0,2.4030190503287,2.5003462861448558,0.04866361790807794,1.3121315329418142,1.0908875173868857,-0.22124401555492845,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-16,12.77,12.141218750092824,13.39023495629467,14.425336029928706,1.0,12.114548481157732,14.4520062988638,0.2760000000000002,Two-sided ACI,52,0.0,72.0,0.0,2.2841172798358826,2.3374578177060688,0.026670268935093056,1.249016206201846,1.0351010736340367,-0.21391513256780925,True,False,False,60–80%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-17,13.06,12.58414154038822,13.466042347551497,14.282560807833171,1.0,12.557563410976048,14.309138937245343,0.2800000000000002,Two-sided ACI,46,0.0,52.0,0.0,1.698419267444951,1.7515755262692956,0.026578129412172302,0.8819008071632766,0.8165184602816744,-0.06538234688160216,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-18,12.98,12.843700783127062,13.419191775973982,13.946049137162689,1.0,12.82396483083261,13.96578508945714,0.2840000000000002,Two-sided ACI,49,0.0,46.0,0.0,1.1023483540356267,1.1418202586245307,0.01973595229445202,0.5754909928469196,0.5268573611887071,-0.04863363165821255,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-19,13.89,11.964960355153334,12.843677334812927,13.666184425996512,1.0,11.975245259534578,13.655899521615268,0.2880000000000002,Two-sided ACI,57,0.0,49.0,0.0,1.7012240708431783,1.6806542620806901,-0.010284904381244075,0.8787169796595933,0.822507091183585,-0.056209888476008274,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-20,13.96,13.471338502232978,14.298512230253747,15.710310369870797,1.0,13.444760372820806,15.736888499282967,0.2720000000000002,Two-sided ACI,56,0.0,57.0,0.0,2.2389718676378187,2.2921281264621616,0.026578129412171414,0.8271737280207692,1.4117981396170496,0.5846244115962804,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-21,13.67,12.821403802701989,13.831234303351383,14.63817351323818,1.0,12.806666345018431,14.652910970921734,0.2760000000000002,Two-sided ACI,59,0.0,56.0,0.0,1.8167697105361906,1.846244625903303,0.014737457683556165,1.0098305006493948,0.8069392098867958,-0.20289129076259904,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-22,13.8,13.281364797318918,13.94506273255023,14.92901317288868,1.0,13.322275188215624,14.888102781991975,0.2800000000000002,Two-sided ACI,49,0.16,59.0,0.0,1.6476483755697622,1.5658275937763513,-0.04091039089670545,0.6636979352313119,0.9839504403384502,0.3202525051071383,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-23,13.94,12.405826862837324,13.270902063951834,13.73543178739246,1.0,12.446737253734028,13.694521396495754,0.2840000000000002,Two-sided ACI,52,0.0,49.0,0.16,1.3296049245551362,1.2477841427617253,-0.04091039089670545,0.8650752011145091,0.46452972344062715,-0.40054547767388193,False,False,True,20–40%,Wet prior day,Lowest 20%,Remaining 90%,Spring
2023-03-24,13.54,13.68086718077581,14.346379187630676,15.299842966473824,1.0,13.654289051363635,15.326421095885998,0.2680000000000002,Two-sided ACI,53,0.0,52.0,0.0,1.618975785698014,1.6721320445223622,0.02657812941217408,0.6655120068548666,0.9534637788431475,0.2879517719882809,False,True,False,20–40%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-25,13.23,12.876299328576447,13.875302868426845,14.604426354902994,1.0,12.809834268335225,14.670891415144215,0.2520000000000001,Two-sided ACI,44,0.37,53.0,0.0,1.728127026326547,1.8610571468089905,0.06646506024122179,0.9990035398503974,0.7291234864761496,-0.2698800533742478,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-26,13.65,12.824881602682536,12.847876338857034,13.366595519668795,1.0,12.758416542441312,13.43306057991002,0.2560000000000001,Two-sided ACI,42,0.0,44.0,0.37,0.541713916986259,0.6746440374687079,0.06646506024122445,0.022994736174497987,0.518719180811761,0.49572444463726306,False,False,True,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Spring
2023-03-27,13.27,14.198355717837014,14.75387890728302,15.939301372769028,1.0,14.114041981860511,16.02361510874553,0.2400000000000001,Two-sided ACI,38,0.52,42.0,0.0,1.7409456549320144,1.9095731268850198,0.08431373597650271,0.5555231894460064,1.185422465486008,0.6298992760400015,False,True,False,Coolest 20%,Dry prior day,40–60%,Remaining 90%,Spring
2023-03-28,13.46,13.197908385378197,13.150586134426314,13.667125668265903,1.0,13.084264565164183,13.780769488479914,0.2240000000000001,Two-sided ACI,42,0.0,38.0,0.52,0.4692172828877066,0.6965049233157306,0.11364382021401198,-0.047322250951882694,0.5165395338395893,0.563861784791472,True,False,False,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Spring
2023-03-29,13.5,13.727777932809442,14.124067525682918,15.31557788804003,1.0,13.614134112595432,15.42922170825404,0.2280000000000001,Two-sided ACI,41,0.0,42.0,0.0,1.5877999552305884,1.8150875956586088,0.1136438202140102,0.396289592873476,1.1915103623571124,0.7952207694836364,False,True,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Spring
2023-03-30,13.93,12.599113009532928,13.658877019148246,14.371874428499847,1.0,12.458245828757118,14.51274160927566,0.2120000000000001,Two-sided ACI,61,0.0,41.0,0.0,1.772761418966919,2.0544957805185415,0.14086718077581128,1.0597640096153178,0.7129974093516012,-0.34676660026371664,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-03-31,13.82,13.529534732307528,14.096091736156277,15.273685187486477,1.0,13.39575227793617,15.407467641857831,0.2160000000000001,Two-sided ACI,50,0.0,61.0,0.0,1.7441504551789482,2.0117153639216614,0.1337824543713566,0.5665570038487484,1.1775934513301998,0.6110364474814514,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-01,13.93,12.771983877793913,13.751178897334674,14.193980445443028,2.0,12.655567286014518,14.310397037222424,0.2200000000000001,Two-sided ACI,62,0.0,50.0,0.0,1.4219965676491153,1.654829751207906,0.11641659177939534,0.9791950195407608,0.4428015481083545,-0.5363934714324063,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2023-04-02,14.48,13.077614781325224,14.184178447984973,14.967901898318155,2.0,12.963970961111212,15.081545718532167,0.2240000000000001,Two-sided ACI,69,0.0,62.0,0.0,1.8902871169929316,2.1175747574209556,0.11364382021401198,1.1065636666597491,0.7837234503331825,-0.3228402163265667,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-03,14.37,13.386488329027102,14.692119389278483,15.77487839715841,2.0,13.272844508813092,15.88852221737242,0.2280000000000001,Two-sided ACI,54,0.0,69.0,0.0,2.388390068131308,2.6156777085593284,0.1136438202140102,1.3056310602513808,1.0827590078799272,-0.22287205237145358,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-04,14.58,13.241129914199602,14.341717850653817,15.03736301086329,2.0,13.131276774549194,15.147216150513698,0.2320000000000001,Two-sided ACI,42,0.34,54.0,0.0,1.7962330966636877,2.0159393759645035,0.10985313965040788,1.1005879364542146,0.6956451602094731,-0.4049427762447415,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-05,14.67,13.44069347544988,14.296927377722508,14.9352098441615,2.0,13.352984150289636,15.022919169321744,0.2360000000000001,Two-sided ACI,41,0.0,42.0,0.34,1.4945163687116203,1.669935019032108,0.08770932516024388,0.8562339022726277,0.6382824664389926,-0.2179514358336352,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Spring
2023-04-06,14.83,13.6846533424401,14.764097517425547,15.426852179998718,2.0,13.596944017279856,15.514561505158962,0.2400000000000001,Two-sided ACI,51,0.0,41.0,0.0,1.7421988375586182,1.917617487879106,0.08770932516024388,1.079444174985447,0.6627546625731711,-0.41668951241227603,True,False,False,Coolest 20%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-07,14.77,13.87872882473603,14.851647317895544,15.747487554535176,2.0,13.794415088759528,15.83180129051168,0.2440000000000001,Two-sided ACI,66,0.0,51.0,0.0,1.868758729799147,2.0373862017521507,0.08431373597650182,0.972918493159515,0.8958402366396321,-0.07707825651988287,True,False,False,20–40%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-08,13.9,13.672787423376995,14.649935753983655,15.43861525032584,2.0,13.606322363135773,15.50508031056706,0.2480000000000001,Two-sided ACI,66,0.0,66.0,0.0,1.7658278269488452,1.898757947431287,0.0664650602412209,0.97714833060666,0.7886794963421853,-0.1884688342644747,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-09,14.8,13.388589613318096,14.396020746937076,15.28873983562432,2.0,13.339925995410017,15.337403453532398,0.2520000000000001,Two-sided ACI,70,0.0,66.0,0.0,1.9001502223062232,1.9974774581223809,0.04866361790807883,1.0074311336189794,0.8927190886872438,-0.11471204493173559,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-10,15.1,14.123944016743849,14.99880900964908,16.20072650158758,2.0,14.07528039883577,16.249390119495658,0.2560000000000001,Two-sided ACI,75,0.0,70.0,0.0,2.076782484843733,2.174109720659887,0.04866361790807705,0.8748649929052306,1.2019174919385023,0.3270524990332717,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-11,15.61,13.933566279449735,15.038631424971708,15.945029288497118,2.0,13.90689601051464,15.971699557432212,0.2600000000000002,Two-sided ACI,86,0.0,75.0,0.0,2.0114630090473824,2.064803546917572,0.026670268935094832,1.1050651455219729,0.9063978635254095,-0.19866728199656336,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-12,15.56,14.377818619230927,15.506448090184726,16.488108730834227,2.0,14.351240489818757,16.5146868602464,0.2640000000000002,Two-sided ACI,85,0.0,86.0,0.0,2.1102901116033,2.1634463704276428,0.026578129412171414,1.1286294709537987,0.9816606406495012,-0.14696883030429753,True,False,False,Warmest 20%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-13,15.33,14.093101529467257,15.518131086997675,16.455725322246035,2.0,14.066523400055084,16.482303451658208,0.2680000000000002,Two-sided ACI,77,0.0,85.0,0.0,2.3626237927787788,2.4157800516031234,0.026578129412172302,1.4250295575304186,0.9375942352483602,-0.48743532228205844,True,False,False,Warmest 20%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-14,14.49,14.366882845529686,15.343188760856377,16.455665613210876,2.0,14.347146893235234,16.47540156550533,0.2720000000000002,Two-sided ACI,68,0.12,77.0,0.0,2.08878276768119,2.1282546722700957,0.019735952294452908,0.9763059153266909,1.112476852354499,0.13617093702780814,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-15,13.42,13.004232678127638,14.134924503917446,15.01500632062257,2.0,12.989495220444082,15.029743778306123,0.2760000000000002,Two-sided ACI,53,0.12,68.0,0.12,2.0107736424949323,2.040248557862041,0.014737457683554389,1.1306918257898086,0.8800818167051236,-0.250610009084685,True,False,False,40–60%,Wet prior day,20–40%,Remaining 90%,Spring
2023-04-16,15.84,13.052929924833837,14.054935300946797,15.096528376597654,2.0,13.06321482921508,15.08624347221641,0.2800000000000002,Two-sided ACI,62,0.0,53.0,0.12,2.043598451763817,2.0230286430013305,-0.010284904381243187,1.00200537611296,1.041593075650857,0.03958769953789698,False,False,True,20–40%,Wet prior day,20–40%,Remaining 90%,Spring
2023-04-17,15.86,14.929051298972611,15.604203629577505,17.214869357485803,2.0,14.90238103003752,17.241539626420895,0.2640000000000002,Two-sided ACI,74,0.0,62.0,0.0,2.2858180585131915,2.339158596383376,0.026670268935092167,0.6751523306048934,1.610665727908298,0.9355133973034047,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-18,15.43,14.886816995037002,15.865652375480677,17.080180261551256,2.0,14.860146726101908,17.106850530486348,0.2680000000000002,Two-sided ACI,77,0.0,74.0,0.0,2.193363266514254,2.24670380438444,0.026670268935093056,0.9788353804436749,1.214527886070579,0.23569250562690414,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-19,15.64,14.969346083389151,15.770377941631525,17.12637316643962,2.0,14.94276795397698,17.152951295851793,0.2720000000000002,Two-sided ACI,63,0.0,77.0,0.0,2.157027083050469,2.210183341874812,0.026578129412171414,0.8010318582423732,1.3559952248080958,0.5549633665657225,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-20,14.6,14.76209960282155,15.791439795849154,16.76423148097702,2.0,14.742363650527098,16.78396743327147,0.2760000000000002,Two-sided ACI,50,0.0,63.0,0.0,2.0021318781554704,2.0416037827443727,0.01973595229445113,1.029340193027604,0.9727916851278664,-0.05654850789973764,False,True,False,40–60%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-21,14.59,14.28950845349888,15.186445386577688,16.77391088635621,2.0,14.223043393257656,16.840375946597433,0.2600000000000002,Two-sided ACI,47,0.0,50.0,0.0,2.484402432857328,2.617332553339777,0.06646506024122445,0.8969369330788073,1.5874654997785207,0.6905285666997134,True,False,False,20–40%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-22,13.14,13.377162025592456,14.290202874892124,15.719162967597828,2.0,13.328498407684378,15.767826585505906,0.2640000000000002,Two-sided ACI,39,0.08,47.0,0.0,2.342000942005372,2.439328177821528,0.04866361790807794,0.9130408492996676,1.4289600927057045,0.5159192434060369,False,True,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Spring
2023-04-23,14.1,13.415894290673162,14.33743979044533,15.609563563815806,2.0,13.328184965512918,15.69727288897605,0.2480000000000001,Two-sided ACI,57,0.0,39.0,0.08,2.1936692731426444,2.369087923463132,0.08770932516024388,0.9215454997721686,1.2721237733704758,0.3505782735983072,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Spring
2023-04-24,15.83,14.31153584881525,14.870675343724304,16.896412912657564,2.0,14.227222112838747,16.980726648634068,0.2520000000000001,Two-sided ACI,66,0.0,57.0,0.0,2.5848770638423133,2.7535045357953205,0.0843137359765036,0.5591394949090542,2.025737568933259,1.4665980740242048,True,False,False,20–40%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-25,14.77,14.776782136000886,15.53653229155369,16.778855981919435,2.0,14.692468400024383,16.863169717895936,0.2560000000000001,Two-sided ACI,59,0.12,66.0,0.0,2.0020738459185488,2.1707013178715524,0.08431373597650182,0.7597501555528048,1.242323690365744,0.4825735348129392,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Spring
2023-04-26,15.0,14.51269620882518,15.583537110126208,16.643276381745117,2.0,14.444381753146876,16.711590837423422,0.2600000000000002,Two-sided ACI,59,0.39,59.0,0.12,2.130580172919938,2.267209084276546,0.06831445567830396,1.070840901301029,1.0597392716189091,-0.011101629682119807,True,False,False,40–60%,Wet prior day,40–60%,Remaining 90%,Spring
